speaker,video_fn,video_link
jon,thedailyshow site-flub---monkey-court part 1-8ebe78b1-8b5e-425a-8b6e-cf46f91921f0.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:8ebe78b1-8b5e-425a-8b6e-cf46f91921f0
jon,thedailyshow cnn-best-walk-ever part 1-837f4379-caeb-4f70-9a1e-2144f634eb57.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:837f4379-caeb-4f70-9a1e-2144f634eb57
jon,thedailyshow lawsuits-of-the-rich-and-shameless part 1-3b4a3d11-e8a2-45f0-ab82-c5daa05018ab.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:3b4a3d11-e8a2-45f0-ab82-c5daa05018ab
jon,thedailyshow grazed-and-confused---hannity-obsession part 1-58ffc5e2-b16b-4ce3-acc3-3404592e0ed9.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:58ffc5e2-b16b-4ce3-acc3-3404592e0ed9
jon,thedailyshow syntax-city part 1-cf06d0d1-dbbd-40b4-8327-45d25c4f6400.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:cf06d0d1-dbbd-40b4-8327-45d25c4f6400
jon,thedailyshow 2014-sochi-homophobic-olympics---going-backwards-for-the-gold part 1-7cb71601-492e-49eb-b219-55417ff846cd.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:7cb71601-492e-49eb-b219-55417ff846cd
jon,thedailyshow affordable-horror-story part 1-65b4019f-720b-414b-b9c3-d19702911f79.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:65b4019f-720b-414b-b9c3-d19702911f79
jon,thedailyshow heavy-settle part 1-2694c2e4-591f-4216-986b-4d921a0f51d0.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:2694c2e4-591f-4216-986b-4d921a0f51d0
jon,thedailyshow tax-men---the-irs part 1-56278787-0ed2-4aca-995c-9a07964568c0.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:56278787-0ed2-4aca-995c-9a07964568c0
jon,thedailyshow the-audacity-of-grope part 1-a295bb7d-f115-432a-9f82-dba1099eb425.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:a295bb7d-f115-432a-9f82-dba1099eb425
jon,thedailyshow wait--whose-side-are-we-on-again- part 1-4503b800-0ee9-48a0-8f28-3dd86fe669d8.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:4503b800-0ee9-48a0-8f28-3dd86fe669d8
jon,thedailyshow watchman part 1-c84ffc08-02ce-4a94-b9c3-d214bb31ef51.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:c84ffc08-02ce-4a94-b9c3-d214bb31ef51
jon,thedailyshow things-may-be-bad--but-at-least-we-can-t-chew-our-air part 1-77d97129-7622-410f-af21-e654345637b7.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:77d97129-7622-410f-af21-e654345637b7
jon,thedailyshow haters-of-the-lost-ark part 1-3b99ebe2-a6d6-406f-b66a-25e3c0e2bf7c.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:3b99ebe2-a6d6-406f-b66a-25e3c0e2bf7c
jon,thedailyshow democalypse-2016---premature-electulation part 1-72cad8bc-2730-4c13-b06d-a79710d20e1f.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:72cad8bc-2730-4c13-b06d-a79710d20e1f
jon,thedailyshow the-golden-rage part 1-c9957984-0d51-4b7e-9939-3d1f66310093.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:c9957984-0d51-4b7e-9939-3d1f66310093
jon,thedailyshow the-good--the-bad-and-the-crazy part 1-1352daac-1d68-4218-ae16-49e0df24e608.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:1352daac-1d68-4218-ae16-49e0df24e608
jon,thedailyshow weak-constitution part 1-bfe60a17-bd0b-47f2-881d-240e6eb15175.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:bfe60a17-bd0b-47f2-881d-240e6eb15175
jon,thedailyshow april-20--2015---gayle-tzemach-lemmon part 1-6f2fab20-f41f-4b1c-87d9-dcdbfc4e6249.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:6f2fab20-f41f-4b1c-87d9-dcdbfc4e6249
jon,thedailyshow shutstorm-2013--america-sits-on-its-balls---colorful-analogies part 1-3d8ad552-a0ac-4142-9d28-a2d61b84ef32.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:3d8ad552-a0ac-4142-9d28-a2d61b84ef32
jon,thedailyshow the-end-of-the-sochi-games part 1-6f46702f-9105-4522-a00a-65334d9e9f6b.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:6f46702f-9105-4522-a00a-65334d9e9f6b
jon,thedailyshow grill-hill part 1-4e265e76-a2b9-4490-aae9-bc623498e3e4.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:4e265e76-a2b9-4490-aae9-bc623498e3e4
jon,thedailyshow black-friday-chaos part 1-ffea0430-0bd7-4ebd-8a4e-3aa20d7c99a4.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:ffea0430-0bd7-4ebd-8a4e-3aa20d7c99a4
jon,thedailyshow depressingly-familiar-post-tragedy-analysis---a-homicide-pact part 1-2aa3a138-ea72-4b67-8a33-d334ae18bcf0.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:2aa3a138-ea72-4b67-8a33-d334ae18bcf0
jon,thedailyshow tweet-and-lowdown part 1-8bb86870-307d-42ce-88c3-0df5fdee6159.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:8bb86870-307d-42ce-88c3-0df5fdee6159
jon,thedailyshow april-21--2015---jeff-garlin part 1-d3b9eb4b-732b-4091-9e40-c8c8b1a2181d.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:d3b9eb4b-732b-4091-9e40-c8c8b1a2181d
jon,thedailyshow garden-crate part 1-5d5df88a-2219-4804-8ddd-ce6ce6d1bc13.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:5d5df88a-2219-4804-8ddd-ce6ce6d1bc13
jon,thedailyshow june-9--2015---nick-offerman part 1-5ab9e745-2dec-45a7-ad56-103746bc4d4d.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:5ab9e745-2dec-45a7-ad56-103746bc4d4d
jon,thedailyshow big-speech-6 part 1-ef11fd52-488f-492e-b9c8-768c6047131c.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:ef11fd52-488f-492e-b9c8-768c6047131c
jon,The Daily Show - Instigate-cV1XoclfexI.mp4,http://www.youtube.com/watch?v=cV1XoclfexI
jon,thedailyshow whose-line-is-it-anyway- part 1-81f3ca2e-8fb0-4699-882e-bc2a362e7118.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:81f3ca2e-8fb0-4699-882e-bc2a362e7118
jon,thedailyshow fiends-with-benefits part 1-3455e8d7-8c80-41d0-b946-0ab6dce98f9c.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:3455e8d7-8c80-41d0-b946-0ab6dce98f9c
jon,thedailyshow the-trillion-dollar-coin part 1-a2078cf9-71ff-4b86-9683-299abea9580f.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:a2078cf9-71ff-4b86-9683-299abea9580f
jon,thedailyshow the-shoddyguard part 1-3a29c8ea-2082-4b2f-8026-95ad31843123.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:3a29c8ea-2082-4b2f-8026-95ad31843123
jon,thedailyshow mighty-morphin-position-changers part 1-314f6613-0bd1-4fe4-a42e-9aa73abff632.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:314f6613-0bd1-4fe4-a42e-9aa73abff632
jon,thedailyshow water-for-elephant part 1-70616b54-c4e4-4c5a-8c0d-b7a4c4fddd39.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:70616b54-c4e4-4c5a-8c0d-b7a4c4fddd39
jon,thedailyshow extreme-takeover--tea-party-edition---the-tea-party-vs--karl-rove part 1-6ce6c247-7c09-4eab-9936-8cc093dafc19.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:6ce6c247-7c09-4eab-9936-8cc093dafc19
jon,thedailyshow moment-of-zen---art-pun-intended part 1-1db41f69-a16b-4190-82cc-bc1be9898f66.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:1db41f69-a16b-4190-82cc-bc1be9898f66
jon,thedailyshow breaking-up-bad part 1-8dd86927-c10e-407e-be5f-72a14ecc1104.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:8dd86927-c10e-407e-be5f-72a14ecc1104
jon,thedailyshow the-last-amender part 1-a60edd1e-4a02-4376-9137-099467cafef4.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:a60edd1e-4a02-4376-9137-099467cafef4
jon,thedailyshow ted part 1-39b1c332-6281-4b67-a4a3-3f60abc7bc82.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:39b1c332-6281-4b67-a4a3-3f60abc7bc82
jon,thedailyshow catch-me-if-you-can-t part 1-dad4c0a6-3946-4a42-a3e9-87282b34a809.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:dad4c0a6-3946-4a42-a3e9-87282b34a809
jon,thedailyshow depressingly-familiar-post-tragedy-analysis part 1-bb404833-7832-432a-9031-9a5fca3e75c6.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:bb404833-7832-432a-9031-9a5fca3e75c6
jon,thedailyshow april-27--2015---elizabeth-olsen part 1-205fc526-efe5-4091-90ec-7f3531308e5d.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:205fc526-efe5-4091-90ec-7f3531308e5d
jon,thedailyshow the-hungry-games part 1-c63fac19-e200-4620-b520-4988507654e5.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:c63fac19-e200-4620-b520-4988507654e5
jon,thedailyshow where-are-we-now- part 1-629f29e8-8473-43c3-9ac5-6eec1610064f.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:629f29e8-8473-43c3-9ac5-6eec1610064f
jon,thedailyshow qur-rent-tv part 1-376d0465-29e5-47a9-a200-60471bb4bf36.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:376d0465-29e5-47a9-a200-60471bb4bf36
jon,thedailyshow fifty-shades-of-no-way part 1-e62eedf4-fad5-4737-acc0-e3304ae982d2.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:e62eedf4-fad5-4737-acc0-e3304ae982d2
jon,thedailyshow jersey-ploys---pardon-the-corruption part 1-f4a538c4-17bd-435c-83a6-3f65db929988.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:f4a538c4-17bd-435c-83a6-3f65db929988
jon,thedailyshow world-war-c---happy-holidays part 1-f44e3a79-eac1-4fc5-95e8-4249aa45c6bc.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:f44e3a79-eac1-4fc5-95e8-4249aa45c6bc
jon,thedailyshow the-punching-of-abubakar-shekau part 1-6507c13d-96a5-46c9-acd9-ddbbc70e2d6e.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:6507c13d-96a5-46c9-acd9-ddbbc70e2d6e
jon,thedailyshow ballots-of-the-southern-wild part 1-cc0cdea6-875f-4415-9b02-68cf6265902e.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:cc0cdea6-875f-4415-9b02-68cf6265902e
jon,thedailyshow halal-in-the-family---iran---egypt part 1-3fba75b8-2576-46b9-b405-5d4f33483ce3.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:3fba75b8-2576-46b9-b405-5d4f33483ce3
jon,thedailyshow the-red-tape-diaries part 1-d22658d6-6e74-4b5c-8362-8c96ca44e8c7.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:d22658d6-6e74-4b5c-8362-8c96ca44e8c7
jon,thedailyshow jon-stewart-s-seventh-inning-kvetch part 1-0daafaa6-3cce-4cfe-b29b-282b36418147.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:0daafaa6-3cce-4cfe-b29b-282b36418147
jon,thedailyshow democalypse-2016---it-beginnnnnssss--- part 1-1bde6ecb-ba99-4458-9520-65431e6b8ae4.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:1bde6ecb-ba99-4458-9520-65431e6b8ae4
jon,thedailyshow nancy-grace---the-jodi-arias-trial part 1-7d4a1105-8ede-43e8-9057-bc5480a76c57.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:7d4a1105-8ede-43e8-9057-bc5480a76c57
jon,thedailyshow jon-stewart-looks-at-floaters part 1-caea2612-36c0-43db-9c5b-9dc9f52f3f1f.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:caea2612-36c0-43db-9c5b-9dc9f52f3f1f
jon,thedailyshow dui--washington part 1-7c9474b6-6cb9-431f-8953-54730065bd45.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:7c9474b6-6cb9-431f-8953-54730065bd45
jon,thedailyshow home-page-improvement part 1-0568c3cf-441c-4982-a218-ebdde38a4a39.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:0568c3cf-441c-4982-a218-ebdde38a4a39
jon,thedailyshow inglourious-burgers part 1-3ed61fe0-5a3f-4f86-8651-942fa88f4b6e.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:3ed61fe0-5a3f-4f86-8651-942fa88f4b6e
jon,thedailyshow indecision-2013---hey--i-m-votin--here-edition part 1-93281bb6-c68f-4dcb-bd19-9ef15cf71fd5.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:93281bb6-c68f-4dcb-bd19-9ef15cf71fd5
jon,thedailyshow world-war-iii-update---big-trouble-in-little-everywhere part 1-5b5b0eab-748e-4683-bebc-1746396daee4.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:5b5b0eab-748e-4683-bebc-1746396daee4
jon,thedailyshow may-14--2015---rebel-wilson part 1-ac811db4-d522-4a2b-baf6-2324a1f82c20.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:ac811db4-d522-4a2b-baf6-2324a1f82c20
jon,thedailyshow april-29--2015---judith-miller part 1-d32494c5-59c9-4cf9-ba57-4c07573a8170.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:d32494c5-59c9-4cf9-ba57-4c07573a8170
jon,thedailyshow the-amazing-racism---incredibly-not-racist-racists part 1-62bfb1f9-9955-4db7-8196-13078ca2d1bb.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:62bfb1f9-9955-4db7-8196-13078ca2d1bb
jon,thedailyshow bi-annual-competency-round-up part 1-7f4b3ef1-770b-4d38-bde6-46e61e5e1906.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:7f4b3ef1-770b-4d38-bde6-46e61e5e1906
jon,thedailyshow june-10--2015---colin-quinn part 1-998f98c7-ead3-49a8-a411-d521dc0aaf1b.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:998f98c7-ead3-49a8-a411-d521dc0aaf1b
jon,thedailyshow new-york-city-s-ebola-eatery part 1-2d5f5151-636e-4098-a1a0-1d93123262ed.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:2d5f5151-636e-4098-a1a0-1d93123262ed
jon,thedailyshow good-badfellas---good-thing-or-bad-thing- part 1-72fd5d13-7b3d-41b4-b1d3-fab205332da3.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:72fd5d13-7b3d-41b4-b1d3-fab205332da3
jon,thedailyshow still-cheney-after-all-these-years part 1-ea0fbcfb-cf3d-4546-a2c7-ce1ae86ac267.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:ea0fbcfb-cf3d-4546-a2c7-ce1ae86ac267
jon,thedailyshow indecision-2012---pander-express part 1-219f55b5-6d5f-47e6-bff5-62d92e10ce9d.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:219f55b5-6d5f-47e6-bff5-62d92e10ce9d
jon,thedailyshow slumdogs-vs--millionaires---moral-hazard part 1-893736f6-0ba3-490e-b021-0fde71ff5109.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:893736f6-0ba3-490e-b021-0fde71ff5109
jon,thedailyshow there-goes-the-boom---atf part 1-1748f0a5-6723-4771-887a-ba81e207b669.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:1748f0a5-6723-4771-887a-ba81e207b669
jon,thedailyshow oy-voted part 1-c8a4fa72-c428-408e-b500-9946fe68e748.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:c8a4fa72-c428-408e-b500-9946fe68e748
jon,thedailyshow slumdogs-vs--millionaires part 1-00fb8e3c-271f-4823-aa55-874df70842ec.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:00fb8e3c-271f-4823-aa55-874df70842ec
jon,thedailyshow wedding-crushers part 1-e686b3ef-3ef6-4ee6-98bb-4734c166c353.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:e686b3ef-3ef6-4ee6-98bb-4734c166c353
jon,thedailyshow the-road-to-the-road-to-the-road-to-the-white-house part 1-f8a5def0-1209-4b4e-9578-2e1db3838ffe.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:f8a5def0-1209-4b4e-9578-2e1db3838ffe
jon,thedailyshow doc-of-rages part 1-983e8519-5355-4d49-9525-068e114524d8.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:983e8519-5355-4d49-9525-068e114524d8
jon,thedailyshow may-4--2015---brian-grazer part 4-40099833-ddc2-4dea-a07b-b34d379373b1.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:40099833-ddc2-4dea-a07b-b34d379373b1
jon,thedailyshow mr--unclean part 1-cf4e7dd6-2864-4747-b766-d70a67614cfe.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:cf4e7dd6-2864-4747-b766-d70a67614cfe
jon,thedailyshow june-10--2015---colin-quinn part 2-11c46b77-b819-46d2-83d3-860e513bc82a.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:11c46b77-b819-46d2-83d3-860e513bc82a
jon,thedailyshow april-7--2015---peter-dinklage part 2-0ecfbd2b-2add-444b-b2c6-3d4cb28c297c.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:0ecfbd2b-2add-444b-b2c6-3d4cb28c297c
jon,thedailyshow april-14--2015---fareed-zakaria part 1-6dc18eb1-e4b7-49bd-9524-f36d6d3e44a4.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:6dc18eb1-e4b7-49bd-9524-f36d6d3e44a4
jon,thedailyshow obama-and-the-pussy-crats part 1-6f6b9c56-672f-425c-9847-6bd5ab4ded59.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:6f6b9c56-672f-425c-9847-6bd5ab4ded59
jon,thedailyshow the-victorious-gop part 1-5ea8a801-16d0-4c61-b6e1-e25b30449fdc.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:5ea8a801-16d0-4c61-b6e1-e25b30449fdc
jon,thedailyshow raging-bill part 1-685be698-5b09-47f0-ad4d-0470dc282c52.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:685be698-5b09-47f0-ad4d-0470dc282c52
jon,thedailyshow bridgegate part 1-1aadfa3c-3d22-4ef4-be76-43e9468ddd27.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:1aadfa3c-3d22-4ef4-be76-43e9468ddd27
jon,thedailyshow syria---american-exceptionalism part 1-9bf5ec60-fc44-4682-ae92-80f07dd4441f.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:9bf5ec60-fc44-4682-ae92-80f07dd4441f
jon,thedailyshow the-closer part 1-082a1b13-35d3-419e-aaba-f8157d0ad5d9.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:082a1b13-35d3-419e-aaba-f8157d0ad5d9
jon,thedailyshow april-22--2015---dana-perino part 1-2442450e-14fe-4e87-bc7e-04a8b72ad96a.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:2442450e-14fe-4e87-bc7e-04a8b72ad96a
jon,thedailyshow tower-record part 1-36d2639f-8b49-4e2a-ae74-073c1d156289.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:36d2639f-8b49-4e2a-ae74-073c1d156289
jon,thedailyshow a-bureaucracy-of-dunces---veterans-affairs-f--k-ups part 1-ce38979f-e351-429f-b7fa-dcf378740688.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:ce38979f-e351-429f-b7fa-dcf378740688
jon,thedailyshow consequence-free-speech part 1-6bdb90e5-5f2d-4156-9333-5578db52f8de.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:6bdb90e5-5f2d-4156-9333-5578db52f8de
jon,thedailyshow petty-woman part 1-02e7e9a6-1c6e-4b8a-8d33-8b243b420bab.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:02e7e9a6-1c6e-4b8a-8d33-8b243b420bab
jon,thedailyshow the-weakest-link part 1-a1359d5a-5f61-485a-96c6-849254ac52d0.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:a1359d5a-5f61-485a-96c6-849254ac52d0
jon,thedailyshow that-thing-they-said-they-re-not-doing--they-re-totally-doing part 1-d02da23d-b330-48eb-95cf-01c38fcc90b2.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:d02da23d-b330-48eb-95cf-01c38fcc90b2
jon,thedailyshow may-13--2015---reza-aslan part 1-1b683b81-9ec5-499d-945d-e94373c2de00.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:1b683b81-9ec5-499d-945d-e94373c2de00
jon,thedailyshow the-states--meth-labs-of-democracy part 1-dd998782-755b-4b5d-a4ed-2eda07f4fdc9.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:dd998782-755b-4b5d-a4ed-2eda07f4fdc9
jon,thedailyshow care-fears part 1-79b6339c-4eaa-4312-87ad-5fe921b7d940.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:79b6339c-4eaa-4312-87ad-5fe921b7d940
jon,thedailyshow hop-on-pop part 1-4b268ee1-1e4c-40a2-b7d0-e0c905eae9b5.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:4b268ee1-1e4c-40a2-b7d0-e0c905eae9b5
jon,thedailyshow meet-the-knockers part 1-3df9deaf-5aaa-45ae-bcb9-4af9a2212c1f.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:3df9deaf-5aaa-45ae-bcb9-4af9a2212c1f
jon,thedailyshow april-16--2015---eric-greitens part 1-747850e6-d6ca-409e-b92f-105c30d9585a.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:747850e6-d6ca-409e-b92f-105c30d9585a
jon,thedailyshow terror-on-bulls--t-mountain---family-first part 1-0182ae93-6bc3-4d70-a2a0-0ce7ac407b80.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:0182ae93-6bc3-4d70-a2a0-0ce7ac407b80
jon,thedailyshow america-s-next-top-modi part 1-69e6fc45-5d4c-40ff-81fd-0b769b9cc689.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:69e6fc45-5d4c-40ff-81fd-0b769b9cc689
jon,thedailyshow middle-eastern-promises---blue-bombs part 1-02f8b8db-f4eb-4260-b25e-c78529a398b8.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:02f8b8db-f4eb-4260-b25e-c78529a398b8
jon,thedailyshow a-bugged-life part 1-31114fe3-b42b-433e-a918-d9aac8add244.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:31114fe3-b42b-433e-a918-d9aac8add244
jon,thedailyshow a-bugged-life---plausible-deniability-scramble part 1-4f88f603-22a6-4321-a1e4-3d158f3c6f03.mp4,http://media.mtvnservices.com/embed/mgid:arc:video:comedycentral.com:4f88f603-22a6-4321-a1e4-3d158f3c6f03
